"id","round_number","participant_id","theme_selection","article","mid_questionnaire","timestamp"
656,2,189,NA,"{""selected_article_id"": 7, ""selected_article_title"": ""Taking on Israel's greatest foe has banished Netanyahu's political troubles in an instant"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Headline"", ""Topic""], ""trust_article"": ""7"", ""trust_image"": ""7""}","2025-06-25 12:28:11.687291"
657,3,186,NA,"{""selected_article_id"": 49, ""selected_article_title"": ""Texas startup sells plastic-eating fungi diapers to tackle landfill waste"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Headline"", ""Topic""], ""trust_article"": ""6"", ""trust_image"": ""7""}","2025-06-25 12:28:04.363974"
658,3,188,NA,"{""selected_article_id"": 5, ""selected_article_title"": ""What motivated the Minnesota lawmaker shooting suspect is unclear, so are his politics"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""3"", ""trust_image"": ""6""}","2025-06-25 12:28:31.428360"
660,3,189,NA,"{""selected_article_id"": 9, ""selected_article_title"": ""Donald Trump stunt proves FIFA is happy to play politics when it suits"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Headline"", ""Topic""], ""trust_article"": ""7"", ""trust_image"": ""7""}","2025-06-25 12:29:12.573870"
662,1,190,"{""selected_article_id"": 47, ""selected_article_title"": ""Trump administration backs U.S. candidate to retain UN telecoms post"", ""selected_article_category"": ""technology"", ""condition"": ""c2pa""}","{""selected_article_id"": 48, ""selected_article_title"": ""New Report Highlights Air Traffic Control Staffing Woes"", ""selected_article_had_label"": false, ""label_explained"": true}","{""selected_elements"": [""Picture"", ""Headline""], ""trust_article"": ""6"", ""trust_image"": ""4""}","2025-06-25 12:31:52.068133"
663,3,185,NA,"{""selected_article_id"": 39, ""selected_article_title"": ""Ocado, Bon Preu to build new fulfilment centre in Catalonia"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Image label""], ""trust_article"": ""6"", ""trust_image"": ""5""}","2025-06-25 12:30:37.301709"
664,2,190,NA,"{""selected_article_id"": 37, ""selected_article_title"": ""Stanford researchers develop \u2018game-changing' stroke treatment that doubles effectiveness"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""4""}","2025-06-25 12:32:21.039002"
665,3,190,NA,"{""selected_article_id"": 52, ""selected_article_title"": ""Visual effects veteran Ed Ulbrich joins AI company Moonvalley"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Image label"", ""Topic""], ""trust_article"": ""5"", ""trust_image"": ""1""}","2025-06-25 12:33:45.173718"
666,1,191,"{""selected_article_id"": 42, ""selected_article_title"": ""Honda-backed Helm.ai unveils vision system for self-driving cars"", ""selected_article_category"": ""technology"", ""condition"": ""nolabel""}","{""selected_article_id"": 41, ""selected_article_title"": ""Honda conducts surprise reusable rocket test, aims spaceflight by 2029"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Topic""], ""trust_article"": ""6"", ""trust_image"": ""6""}","2025-06-25 12:44:37.744524"
667,2,191,NA,"{""selected_article_id"": 46, ""selected_article_title"": ""Videos show aftermath of Iranian strikes in Israel"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Headline"", ""Topic""], ""trust_article"": ""6"", ""trust_image"": ""7""}","2025-06-25 12:45:39.938289"
668,3,191,NA,"{""selected_article_id"": 37, ""selected_article_title"": ""Stanford researchers develop \u2018game-changing' stroke treatment that doubles effectiveness"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Topic""], ""trust_article"": ""7"", ""trust_image"": ""7""}","2025-06-25 12:46:47.299509"
19,1,192,"{""selected_article_id"": 3, ""selected_article_title"": ""Massachusetts lawmakers condemn political shootings in Minnesota as \""horrific\"""", ""selected_article_category"": ""politics"", ""condition"": ""color""}","{""selected_article_id"": 21, ""selected_article_title"": ""Fox expands sports broadcast rights with Caliente TV acquisition in Mexico"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Headline""], ""trust_article"": ""4"", ""trust_image"": ""4""}","2025-06-24 12:14:50.916689"
20,1,193,"{""selected_article_id"": 65, ""selected_article_title"": ""A Messy Business Divorce Plays Out on the Beaches of Cannes"", ""selected_article_category"": ""entertainment"", ""condition"": ""no_color""}","{""selected_article_id"": 58, ""selected_article_title"": ""US toymaker MGA criticised by UK court for 'retaliatory' action against startup"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""4"", ""trust_image"": ""5""}","2025-06-24 09:20:56.922093"
21,1,195,"{""selected_article_id"": 4, ""selected_article_title"": ""Colorado officials react to assassination of Minnesota lawmaker and her husband"", ""selected_article_category"": ""politics"", ""condition"": ""nolabel""}","{""selected_article_id"": 2, ""selected_article_title"": ""As the Army celebrates its 250th birthday, officials say the military's apolitical nature is at risk"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""2"", ""trust_image"": ""4""}","2025-06-24 09:22:54.272344"
22,1,194,"{""selected_article_id"": 3, ""selected_article_title"": ""Massachusetts lawmakers condemn political shootings in Minnesota as \""horrific\"""", ""selected_article_category"": ""politics"", ""condition"": ""c2pa""}","{""selected_article_id"": 9, ""selected_article_title"": ""Donald Trump stunt proves FIFA is happy to play politics when it suits"", ""selected_article_had_label"": true, ""label_explained"": true}","{""selected_elements"": [""Picture"", ""Headline"", ""Topic""], ""trust_article"": ""3"", ""trust_image"": ""7""}","2025-06-24 09:22:45.760843"
23,1,196,"{""selected_article_id"": 40, ""selected_article_title"": ""China to set up segment on STAR Market to host pre-profit growth companies"", ""selected_article_category"": ""technology"", ""condition"": ""color""}","{""selected_article_id"": 42, ""selected_article_title"": ""Honda-backed Helm.ai unveils vision system for self-driving cars"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Picture""], ""trust_article"": ""5"", ""trust_image"": ""6""}","2025-06-24 09:22:01.348578"
24,1,198,"{""selected_article_id"": 56, ""selected_article_title"": ""Beating back boredom this summer for both parents and kids"", ""selected_article_category"": ""entertainment"", ""condition"": ""c2pa""}","{""selected_article_id"": 64, ""selected_article_title"": ""Chloe Kelly grants Arsenal period of exclusivity for permanent transfer talks"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Picture"", ""Headline""], ""trust_article"": ""4"", ""trust_image"": ""6""}","2025-06-24 09:22:50.915642"
25,1,200,"{""selected_article_id"": 29, ""selected_article_title"": ""It's time for sports to take a stand against Trump's excesses"", ""selected_article_category"": ""sports"", ""condition"": ""color""}","{""selected_article_id"": 28, ""selected_article_title"": ""Lawmaker unveils Riley Gaines-backed bill targeting transgender military academy students"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Topic""], ""trust_article"": ""5"", ""trust_image"": ""4""}","2025-06-24 09:23:18.791781"
26,1,201,"{""selected_article_id"": 0, ""selected_article_title"": ""Peak absurdity on campaign finance reform heads to the Supreme Court"", ""selected_article_category"": ""politics"", ""condition"": ""no_color""}","{""selected_article_id"": 9, ""selected_article_title"": ""Donald Trump stunt proves FIFA is happy to play politics when it suits"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Topic""], ""trust_article"": ""4"", ""trust_image"": ""5""}","2025-06-24 09:23:40.719221"
27,1,199,"{""selected_article_id"": 42, ""selected_article_title"": ""Honda-backed Helm.ai unveils vision system for self-driving cars"", ""selected_article_category"": ""technology"", ""condition"": ""nolabel""}","{""selected_article_id"": 41, ""selected_article_title"": ""Honda conducts surprise reusable rocket test, aims spaceflight by 2029"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""4"", ""trust_image"": ""6""}","2025-06-24 09:23:30.879636"
28,2,193,NA,"{""selected_article_id"": 61, ""selected_article_title"": ""Netflix Dips Its Toe Into Old-Fashioned TV"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline"", ""Topic""], ""trust_article"": ""4"", ""trust_image"": ""3""}","2025-06-24 09:21:44.660382"
29,1,197,"{""selected_article_id"": 8, ""selected_article_title"": ""ASRA NOMANI: The $2.1 billion machine behind 'spontaneous' anti-Trump protests"", ""selected_article_category"": ""politics"", ""condition"": ""no_color""}","{""selected_article_id"": 5, ""selected_article_title"": ""What motivated the Minnesota lawmaker shooting suspect is unclear, so are his politics"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Topic""], ""trust_article"": ""5"", ""trust_image"": ""5""}","2025-06-24 09:26:25.222427"
30,3,193,NA,"{""selected_article_id"": 53, ""selected_article_title"": ""Fox News Entertainment Newsletter: Henry Winkler's kind move, 'Little House on the Prairie' alum's confession"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Image label"", ""Headline"", ""Topic""], ""trust_article"": ""6"", ""trust_image"": ""5""}","2025-06-24 09:22:32.660609"
31,2,196,NA,"{""selected_article_id"": 51, ""selected_article_title"": ""Anduril, Rheinmetall partner to build military drones for Europe"", ""selected_article_had_label"": true, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""5"", ""trust_image"": ""5""}","2025-06-24 09:22:44.500728"
32,3,196,NA,"{""selected_article_id"": 41, ""selected_article_title"": ""Honda conducts surprise reusable rocket test, aims spaceflight by 2029"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""5"", ""trust_image"": ""5""}","2025-06-24 09:23:22.118940"
33,2,195,NA,"{""selected_article_id"": 12, ""selected_article_title"": ""NYC's Muslim mayoral candidate gets car bomb threat, despite not owning a vehicle"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Don't know/None of these""], ""trust_article"": ""2"", ""trust_image"": ""3""}","2025-06-24 09:23:56.483413"
34,2,198,NA,"{""selected_article_id"": 61, ""selected_article_title"": ""Netflix Dips Its Toe Into Old-Fashioned TV"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Headline""], ""trust_article"": ""4"", ""trust_image"": ""5""}","2025-06-24 09:24:02.346138"
35,2,200,NA,"{""selected_article_id"": 16, ""selected_article_title"": ""Whoopi Goldberg puts global spotlight on women's sports, athletes with All Women's Sports Network"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Topic""], ""trust_article"": ""5"", ""trust_image"": ""3""}","2025-06-24 09:24:27.425602"
36,3,195,NA,"{""selected_article_id"": 11, ""selected_article_title"": ""We Encourage Political Violence When We Look the Other Way"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Picture""], ""trust_article"": ""2"", ""trust_image"": ""2""}","2025-06-24 09:24:30.647291"
37,2,201,NA,"{""selected_article_id"": 15, ""selected_article_title"": ""Democratic leaders accuse Trump of legitimizing political violence that led to Minnesota shootings"", ""selected_article_had_label"": false, ""label_explained"": false}","{""selected_elements"": [""Topic""], ""trust_article"": ""4"", ""trust_image"": ""4""}","2025-06-24 09:24:29.258400"
